75.270	74.500	74.480	75.280	75.260	74.490	75.280	74.500	74.510	74.510	75.300	74.500	74.480	74.450	74.480	74.490	74.480	74.450	74.390	74.440	75.220	74.420	74.450	74.430	74.420	75.220	74.440	74.450	74.450	75.250	74.440	75.240	75.260	74.490	75.260	74.490	75.290	74.500	74.470	74.460	75.240	74.430	75.240	74.430	74.440	74.400	74.390	74.410	74.420	75.190	75.210	74.420	75.190	74.400	74.410	74.420	75.190	74.430	74.440	75.210	74.400	75.210	74.440	74.420	75.230	74.430	74.430	74.410	74.430	74.420	75.230	75.250	74.420	75.250	74.430	75.250	74.450	75.220	75.260	75.280	74.490	74.490	74.480	74.510	75.280	74.480	74.480	75.300	75.310	75.270	74.490	75.290	75.280	74.500	74.510	74.500	75.310	75.310	75.300	75.300	75.330	74.550	74.540	75.340	75.310	75.320	75.310	75.310	74.520	74.550	74.530	75.320	75.300	74.520	74.540	74.530	74.500	75.330	75.320	74.550
195.030	195.060	195.050	195.060	195.070	195.070	195.050	195.030	195.000	195.000	195.000	195.020	195.030	195.030	195.000	194.990	194.980	194.980	194.980	194.970	194.980	194.970	194.970	194.980	194.980	194.990	194.960	194.940	194.910	195.680	194.880	194.890	195.690	194.920	194.920	194.890	194.880	194.860	194.850	194.820	194.840	194.810	194.800	194.790	194.810	194.830	194.820	194.840	194.850	194.870	194.870	194.900	194.910	194.930	194.950	194.960	194.960	194.980	194.970	195.740	194.950	194.960	194.930	194.900	194.870	194.860	194.840	194.800	194.790	194.770	194.780	194.780	194.780	194.780	194.770	194.760	194.740	194.760	194.760	194.780	194.790	194.790	194.790	194.790	194.780	195.550	194.770	194.820	194.830	194.820	194.830	194.850	194.880	194.910	194.940	194.960	195.000	194.980	194.970	194.970	194.960	194.970	194.990	195.010	195.030	195.050	195.080	195.880	195.110	195.100	195.110	195.120	195.140	195.160	195.950	195.170	195.980	195.210	195.220	195.230
233.500	233.520	233.520	233.500	233.480	233.440	233.430	233.420	233.390	233.380	233.370	233.390	233.400	233.390	233.390	233.390	233.370	233.370	233.350	233.340	233.340	233.350	233.370	233.370	233.380	233.380	233.370	233.370	233.350	233.320	233.290	233.270	233.260	233.280	233.290	233.300	233.280	233.270	233.260	233.240	233.230	233.210	233.230	233.250	233.270	233.270	233.300	233.310	233.310	233.310	233.310	233.320	233.330	233.350	233.360	233.340	233.340	233.360	233.370	233.340	233.340	233.370	233.390	233.430	233.470	233.460	233.470	233.510	233.540	233.550	233.560	233.550	233.530	233.520	233.500	233.450	233.430	233.420	233.390	233.370	233.330	233.310	233.300	233.260	233.250	233.250	233.210	233.210	233.190	233.200	233.200	233.240	233.230	233.200	233.210	233.240	233.270	233.320	233.340	233.340	233.320	233.330	233.350	233.330	233.340	233.320	233.330	233.360	233.390	233.420	233.460	233.530	233.560	233.590	233.610	233.620	233.610	233.580	233.570	233.560
276.790	276.810	276.830	276.840	276.840	276.870	276.890	276.900	276.910	276.900	276.890	276.890	276.900	276.890	276.860	276.850	276.850	276.840	276.830	276.820	276.830	276.840	276.840	276.790	276.780	276.750	276.750	276.760	276.760	276.760	276.760	276.760	276.770	276.760	276.760	276.750	276.730	276.720	276.690	276.650	276.620	276.580	276.540	276.530	276.540	276.560	276.600	276.590	276.600	276.580	276.540	276.500	276.480	276.520	277.210	277.190	280.150	277.210	276.480	277.250	277.270	276.590	277.320	277.330	276.620	276.570	276.600	277.320	277.260	277.260	276.510	276.450	276.450	276.480	276.510	276.480	276.490	276.510	276.520	276.490	276.480	276.510	276.500	276.540	276.630	276.560	276.600	276.640	276.710	276.760	276.860	276.930	276.930	276.920	276.920	276.900	276.890	276.920	276.930	276.910	276.910	276.920	276.890	276.870	276.810	276.740	276.720	276.690	276.670	276.680	276.690	276.720	276.720	276.650	276.630	276.540	276.570	280.390	280.380	280.360
262.730	262.730	262.750	262.740	262.760	262.770	262.790	262.790	262.760	262.730	262.730	262.730	262.720	262.720	262.710	262.730	262.750	262.780	262.790	262.790	262.780	262.740	262.710	262.720	262.740	262.720	262.730	262.740	262.740	262.740	262.740	262.730	262.720	262.720	262.730	262.730	262.730	262.740	262.740	262.730	262.720	262.740	262.720	262.730	262.740	262.730	262.730	262.730	262.710	262.680	262.680	262.670	262.670	262.690	262.710	262.730	262.730	262.700	262.630	262.570	262.550	262.550	262.560	262.590	262.600	262.590	262.590	262.590	262.620	262.610	262.600	262.620	262.650	262.660	262.680	262.680	262.670	262.670	261.860	262.700	262.730	262.750	262.740	262.720	262.710	262.680	262.670	262.670	262.660	262.650	262.650	262.650	262.650	262.640	262.690	262.720	262.710	262.710	262.690	262.690	262.700	262.670	262.640	262.640	262.640	262.640	262.630	262.650	262.670	262.660	262.650	262.600	262.570	262.560	262.530	262.550	262.550	262.550	262.600	262.590
217.670	221.730	218.070	207.900	217.820	216.170	210.030	219.570	221.660	218.340	220.090	216.620	220.490	218.390	210.990	212.700	211.150	217.950	215.780	217.780	217.670	211.200	214.730	212.470	210.480	219.850	221.630	219.470	208.800	220.120	215.960	214.490	211.830	220.570	215.450	220.260	208.530	210.950	216.940	209.840	212.310	214.730	220.780	213.190	216.030	215.640	207.670	214.210	218.980	215.450	220.510	217.660	219.570	215.700	218.730	208.310	213.170	209.390	215.140	219.720	208.850	214.110	209.610	217.130	220.340	217.270	221.810	219.390	216.370	214.720	211.370	217.560	208.390	212.360	219.760	208.060	221.410	209.120	215.250	217.210	214.710	212.260	218.720	211.540	217.840	219.860	214.770	212.780	219.630	212.310	220.360	208.780	214.690	212.010	216.930	209.600	211.520	217.590	209.350	212.640	213.690	213.990	214.740	216.100	218.550	209.690	211.630	217.450	213.810	216.130	212.430	208.990	213.700	221.120	220.430	213.890	221.510	219.770	214.510	220.770
130.740	130.740	130.740	130.740	130.740	130.740	130.740	130.730	130.730	130.740	130.750	130.760	130.770	130.770	130.780	130.790	130.780	130.780	130.770	130.770	130.750	130.740	130.730	130.730	130.720	130.720	130.730	130.730	130.740	130.730	130.750	130.740	130.740	130.750	130.770	130.790	130.800	130.800	130.810	130.800	130.800	130.800	130.790	130.790	130.810	130.810	130.810	130.800	130.800	130.790	130.780	130.780	130.760	130.760	130.760	130.740	130.740	130.750	130.730	130.710	130.700	130.680	130.670	130.670	130.670	130.680	130.690	130.690	130.690	130.690	130.690	130.700	130.700	130.690	130.690	130.680	130.670	130.680	130.660	130.670	130.670	130.680	130.680	130.680	130.690	130.690	130.690	130.670	130.670	130.670	130.670	130.670	130.670	130.660	130.670	130.680	130.700	130.710	130.700	130.700	130.700	130.690	130.690	130.690	130.690	130.690	130.710	130.700	130.710	130.700	130.680	130.670	130.680	130.660	130.660	130.650	130.640	130.650	130.660	130.660
70.750	69.950	70.740	70.740	70.730	69.930	70.720	70.720	70.710	70.710	69.920	70.740	69.970	69.970	70.780	70.790	70.820	70.830	70.850	70.050	70.860	70.850	70.840	70.830	70.030	70.800	70.800	70.780	70.770	69.980	70.770	70.800	70.800	70.820	70.810	70.810	70.810	70.810	70.820	70.830	70.830	70.850	70.060	70.060	70.860	70.850	70.860	70.860	70.860	70.850	70.850	70.850	70.850	70.850	70.850	70.850	70.050	70.850	70.850	70.850	70.860	70.860	70.870	70.870	70.090	70.880	70.880	70.880	70.890	70.900	70.910	70.910	70.910	70.900	70.900	70.890	70.080	70.860	70.060	70.050	70.830	70.830	70.820	70.810	70.010	70.810	70.800	70.780	70.780	70.760	69.970	69.970	70.760	69.970	70.760	70.760	70.750	70.730	70.720	69.910	70.710	69.920	70.710	70.700	70.710	70.700	69.890	70.700	70.720	69.930	70.750	70.760	70.770	70.780	69.980	70.770	70.770	70.780	70.790	70.790
2.900	2.900	3.720	3.720	3.720	2.910	2.910	2.910	3.720	3.720	3.720	3.720	2.910	3.720	2.900	3.720	2.910	3.720	2.910	3.720	3.720	3.720	3.720	3.720	3.720	3.720	3.720	3.720	3.720	2.900	2.900	2.900	3.720	3.720	2.910	3.720	2.900	3.720	3.720	3.720	3.720	2.900	3.720	2.900	3.710	2.900	3.710	3.710	3.710	3.720	3.720	3.720	3.720	3.710	3.710	3.710	2.900	3.710	3.710	3.710	2.900	3.720	2.910	2.900	3.720	2.910	3.720	2.910	2.910	2.910	3.720	3.720	2.910	3.720	3.720	3.720	3.720	3.720	2.910	3.720	3.720	2.910	3.720	3.720	2.910	3.720	2.910	2.910	2.910	2.910	3.720	2.910	3.720	2.910	3.720	2.910	3.720	3.720	2.910	3.720	2.900	3.720	2.910	2.900	2.910	2.910	3.720	2.910	3.720	3.720	3.720	3.720	3.720	3.720	3.720	3.720	3.720	3.720	2.910	2.910
126.710	126.700	125.900	126.680	125.860	126.640	125.860	126.650	125.850	126.640	125.860	126.660	125.850	126.630	125.850	126.640	125.850	125.840	126.640	125.850	126.670	126.660	125.870	126.640	126.630	125.810	125.780	126.560	126.530	125.730	126.520	125.710	125.700	126.510	126.510	125.710	125.720	126.530	126.510	125.700	126.480	126.480	126.510	126.520	126.540	126.550	126.550	126.560	125.780	126.590	126.590	125.790	126.590	126.570	126.590	126.570	126.580	126.570	126.550	126.550	126.530	126.530	125.740	126.550	126.570	126.540	126.520	126.490	126.500	126.490	126.500	125.710	126.500	125.680	125.660	126.450	125.670	126.480	126.500	126.490	126.460	126.440	125.640	125.630	125.650	126.480	126.490	126.500	126.490	126.490	126.510	126.530	125.780	126.610	126.640	126.680	126.720	126.720	126.700	126.700	126.690	126.670	126.700	126.720	126.720	125.950	126.770	126.770	126.780	126.780	126.790	126.780	125.990	126.790	126.790	126.810	126.840	126.850	126.870	126.850
173.740	173.740	172.970	173.800	173.800	173.800	173.010	173.790	172.980	172.960	172.940	172.940	173.760	173.760	172.960	172.950	173.760	173.750	173.750	173.720	173.720	173.730	173.740	173.750	173.750	173.720	173.710	172.880	173.660	172.840	173.630	173.610	173.610	172.820	173.640	173.670	172.880	172.860	172.830	173.590	172.770	172.780	173.620	173.660	173.680	173.690	173.700	172.900	172.930	172.970	173.790	173.820	173.020	173.800	173.800	172.980	173.760	173.770	172.970	173.740	173.740	172.940	173.740	172.980	172.990	172.990	173.010	173.820	173.040	173.050	173.860	173.870	173.050	173.800	172.960	172.910	172.880	172.850	172.810	172.780	173.560	172.780	172.780	173.550	172.740	172.760	172.790	172.790	173.610	172.820	172.810	172.790	172.790	173.560	173.570	172.790	173.660	173.680	172.890	173.690	172.900	173.710	173.760	173.850	173.120	173.930	173.940	173.890	173.110	173.920	173.920	173.130	173.950	173.970	173.990	173.180	173.960	173.950	173.970	174.000
238.940	238.950	239.010	238.980	238.970	239.010	239.040	239.060	239.070	239.060	239.050	239.020	239.020	239.010	239.010	239.000	238.990	239.020	238.970	238.970	238.970	238.940	238.950	238.960	238.950	238.930	238.910	238.880	238.870	238.860	238.850	238.840	238.810	238.800	238.820	238.820	238.810	238.790	238.790	238.780	238.830	238.820	238.810	238.790	238.830	238.850	238.830	238.840	238.820	238.810	238.820	238.890	239.540	239.480	239.480	239.500	239.520	239.450	239.460	239.450	239.470	239.470	239.550	239.540	239.530	239.530	239.550	239.540	239.500	239.480	239.510	239.510	239.490	242.100	239.560	239.560	239.550	238.820	239.560	238.840	239.590	239.620	238.830	238.940	239.010	238.960	238.950	238.990	239.000	239.040	238.980	238.970	238.970	238.970	238.930	238.980	239.730	238.880	238.900	238.950	239.690	239.680	239.680	239.650	239.650	239.590	239.580	239.640	239.610	239.650	239.680	239.690	239.640	239.610	239.680	239.650	238.970	239.750	239.700	239.750
246.630	246.630	246.630	246.660	246.650	246.650	246.630	246.610	246.630	246.640	246.630	246.640	246.630	246.630	246.650	246.650	246.660	246.660	246.670	246.690	246.680	246.680	246.670	246.670	246.670	246.650	246.650	246.640	246.610	246.590	246.570	246.570	246.570	246.540	246.520	246.540	246.550	246.580	246.590	246.610	246.630	246.630	246.600	246.600	246.590	246.610	246.610	246.630	246.660	246.670	246.660	246.660	246.670	246.650	246.640	246.630	246.610	246.590	246.610	246.620	246.630	246.640	246.640	246.620	246.620	246.630	246.640	246.650	246.660	246.650	246.630	246.600	246.600	246.610	246.600	246.580	246.580	246.580	246.570	246.570	246.570	246.580	246.590	246.570	246.540	246.540	246.550	246.540	246.530	246.480	246.440	246.440	246.420	246.420	246.430	246.430	246.410	246.390	246.400	246.420	246.410	246.440	246.460	246.430	246.450	246.490	246.510	246.510	246.510	246.510	246.510	246.490	246.450	246.410	246.390	246.360	246.320	246.340	246.340	246.350
242.390	238.110	242.720	234.580	238.900	229.380	235.950	240.890	238.150	235.610	232.630	234.250	239.950	241.180	229.760	234.330	240.580	231.280	240.650	241.680	239.600	239.980	240.630	232.580	235.620	233.190	230.360	237.140	241.760	228.980	242.220	240.630	237.280	234.210	239.940	240.850	235.060	235.600	229.250	236.520	237.930	238.870	229.290	242.230	234.420	240.860	236.840	239.220	229.760	240.640	241.020	239.000	239.970	229.790	235.720	234.100	230.200	242.840	240.740	240.630	241.270	234.340	237.710	231.700	235.580	241.430	229.700	235.650	241.620	239.010	236.770	242.060	231.900	237.730	235.420	232.630	241.490	238.050	236.290	242.180	239.600	240.880	239.750	232.580	242.950	240.460	240.220	233.070	239.920	232.030	229.220	233.340	240.240	236.160	233.090	242.240	240.190	234.680	238.520	229.940	233.620	239.880	239.670	232.430	239.580	239.070	240.170	237.790	239.470	241.830	237.040	241.580	234.340	241.170	233.340	242.920	236.740	234.650	231.270	237.260
220.420	220.430	220.420	220.410	220.400	220.400	220.400	220.400	220.410	220.400	219.590	219.590	220.430	220.430	220.440	220.440	220.440	220.430	219.610	220.420	220.410	220.400	220.390	220.370	220.360	219.530	220.340	220.330	220.320	220.320	220.310	220.310	220.310	219.490	220.300	220.310	220.290	220.280	220.280	220.270	220.250	220.240	220.240	220.240	220.230	220.210	220.200	220.190	220.180	220.170	220.170	220.160	220.150	220.150	220.150	220.140	220.130	220.130	220.110	220.100	220.090	220.070	220.080	220.090	220.090	220.080	220.070	220.050	220.060	220.060	220.070	220.080	220.070	220.060	220.050	220.050	220.050	220.040	220.030	220.040	220.030	220.030	220.020	219.990	220.000	220.010	220.030	220.040	220.070	220.100	220.120	220.120	220.120	220.110	220.100	220.070	220.060	220.070	220.070	220.060	220.070	220.070	220.060	220.070	220.060	220.070	220.080	220.080	220.090	220.090	220.110	220.110	220.120	220.140	220.140	220.150	220.170	220.180	220.180	220.170
191.310	190.510	190.490	190.500	190.490	191.280	190.500	191.300	190.520	190.520	190.520	190.510	190.510	191.300	190.490	190.490	190.480	190.500	191.340	190.500	190.490	190.490	190.490	190.520	190.500	190.510	190.500	190.510	191.330	191.340	190.520	190.510	190.490	190.490	190.500	190.510	190.530	191.350	190.540	191.370	190.590	190.610	190.620	190.620	190.600	191.400	190.590	190.580	190.570	190.560	191.360	190.530	190.520	190.480	190.470	190.480	190.480	190.490	190.500	191.300	190.490	190.500	190.500	190.500	190.540	191.340	190.550	191.380	190.600	190.620	191.450	190.670	190.680	191.480	190.650	190.650	190.640	190.620	190.630	190.620	190.600	190.590	190.540	190.520	191.320	190.480	191.280	191.290	190.510	190.510	190.490	191.240	190.440	190.440	190.410	191.190	190.380	190.410	191.230	191.230	191.240	190.440	191.230	191.230	191.230	191.210	190.400	191.180	190.380	190.370	190.370	190.370	190.370	190.400	190.410	191.230	190.420	190.410	190.420	191.200
123.050	122.270	121.450	122.260	121.460	121.470	121.470	120.720	122.280	121.510	121.530	122.260	122.300	121.480	121.440	121.430	121.450	122.210	123.060	120.700	121.440	122.230	122.270	122.260	123.060	123.070	121.520	122.310	121.580	122.340	122.330	121.490	121.470	122.260	123.090	122.280	122.300	121.480	122.250	122.260	120.660	121.450	121.430	122.180	123.010	123.050	121.380	121.380	122.120	122.140	121.340	122.970	122.160	123.000	121.420	120.630	122.220	123.040	121.500	122.290	121.490	122.240	121.530	121.480	123.090	121.500	121.530	121.540	120.750	122.300	122.350	122.340	121.530	121.450	123.040	123.040	122.220	122.240	121.410	121.380	121.430	121.390	121.430	120.650	122.150	122.930	122.180	122.210	121.420	122.190	121.400	122.210	122.160	121.370	121.390	122.960	122.150	121.400	122.200	122.200	122.230	121.440	122.220	122.200	121.430	122.240	122.190	120.640	121.400	123.900	121.400	122.140	122.180	122.180	120.580	122.120	121.350	122.170	122.120	121.370
3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700	3.700
72.200	72.190	72.180	72.180	71.390	71.380	72.170	72.150	71.360	72.160	72.170	72.170	72.180	72.190	72.190	72.180	72.160	71.370	72.180	72.160	72.130	71.340	72.120	72.120	72.100	72.100	72.090	72.100	71.300	72.120	71.330	71.330	72.100	71.310	72.110	72.110	71.330	72.130	72.140	71.350	72.150	72.140	72.140	72.130	72.140	72.120	72.150	72.160	71.370	72.180	72.170	72.190	72.200	72.190	72.230	72.210	72.220	72.220	72.190	72.170	72.160	72.200	72.180	72.160	72.170	72.150	72.160	72.200	72.180	72.160	72.150	72.150	72.120	72.080	72.100	72.100	72.120	71.330	72.100	71.300	72.060	72.070	72.100	72.090	72.100	72.160	72.170	72.180	71.410	72.190	72.200	72.210	72.190	72.200	71.390	72.190	72.220	72.200	71.420	72.240	72.250	72.250	72.260	71.460	72.280	71.480	72.290	72.280	71.480	72.280	72.270	72.280	72.270	72.270	72.280	72.290	72.290	71.480	72.280	72.270
